[Thu Feb 10 07:08:00 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 13:48:08 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 13:48:08 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 13:48:08 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 13:48:16 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 13:48:16 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 13:48:16 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 13:48:16 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 13:48:16 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 13:48:20 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 13:48:20 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 13:48:20 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 13:48:20 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 13:48:20 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:41:16 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:41:16 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:41:16 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:41:16 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:41:16 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:41:44 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:41:44 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:41:44 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:41:44 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:41:44 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:41:52 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:41:52 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:41:52 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:41:52 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:41:52 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:41:59 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:41:59 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:41:59 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:41:59 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:41:59 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:42:11 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:42:11 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:42:11 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:42:11 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:42:11 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:43:00 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:43:00 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:43:00 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:43:00 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:43:00 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:43:34 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:43:34 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:43:34 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:43:34 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:43:34 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:43:41 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:43:41 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:43:41 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:43:41 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:43:41 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:43:45 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:43:45 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:43:45 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:43:45 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:43:45 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:44:37 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:44:37 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:44:37 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:44:37 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:44:37 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:44:43 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:44:43 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:44:43 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:44:43 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:44:43 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:45:02 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:45:02 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:45:02 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:45:02 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:45:02 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:45:05 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:45:05 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:45:05 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:45:05 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:45:05 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:45:10 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:45:10 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:45:10 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:45:10 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:45:10 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:45:14 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:45:14 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:45:14 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:45:14 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:45:14 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:45:26 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:45:26 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:45:26 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:45:26 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:45:26 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:45:30 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:45:30 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:45:30 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:45:30 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:45:30 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:47:50 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:47:50 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:47:50 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:47:50 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:47:50 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:49:00 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:49:00 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:49:00 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:49:00 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:49:00 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:49:05 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:49:05 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:49:05 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:49:05 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:49:05 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:49:29 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:49:29 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:49:29 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:49:29 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:49:29 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:49:35 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:49:35 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:49:35 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:49:35 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:49:35 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:50:03 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:50:03 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:50:03 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:50:03 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:50:03 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:50:07 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:50:07 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:50:07 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:50:07 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:50:07 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:50:15 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:50:15 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:50:15 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:50:15 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:50:15 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:50:18 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:50:18 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:50:18 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:50:18 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
[Thu Feb 10 14:50:18 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\modules\sysad\models\Users_model.php, LINE: 135
[Thu Feb 10 14:56:19 2022] [ERROR] [Base_Model::rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 782
[Thu Feb 10 14:56:19 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 523
[Thu Feb 10 14:56:19 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 442
[Thu Feb 10 14:56:19 2022] [ERROR] [Base_Model->rlog_error] -> 619: Invalid syntax validation for status_id, FILE: C:\Apache24\htdocs\application\core\Base_Model.php, LINE: 231
